district_no,cycle_year,cycle_month,cycle_date,district_name,dist_oil_prod_vol,dist_gas_prod_vol,dist_cond_prod_vol,dist_csgd_prod_vol
04,2014,01,2014-01-15,04,330119,58819771,832676,413297
04,2014,02,2014-02-15,04,300196,54086045,817168,379574
04,2014,03,2014-03-15,04,336090,58246535,803043,454656
04,2014,04,2014-04-15,04,319653,55191963,717006,431832
04,2014,05,2014-05-15,04,338706,57824199,801246,455562
04,2014,06,2014-06-15,04,335018,57397502,777052,480787
04,2014,07,2014-07-15,04,339316,58844839,802654,471942
04,2014,08,2014-08-15,04,331402,58554072,838839,461700
04,2014,09,2014-09-15,04,327001,57131284,842596,485973
04,2014,10,2014-10-15,04,342691,59167732,854551,491454
04,2014,11,2014-11-15,04,323189,57532065,856248,445868
04,2014,12,2014-12-15,04,331031,58884943,870499,449985
04,2015,01,2015-01-15,04,312425,58554656,815565,392392
04,2015,02,2015-02-15,04,288030,53256178,748230,465803
04,2015,03,2015-03-15,04,325083,56402206,720675,645670
04,2015,04,2015-04-15,04,289673,53008902,659101,580325
04,2015,05,2015-05-15,04,308967,55020848,746718,661201
04,2015,06,2015-06-15,04,298226,51689983,685509,716199
04,2015,07,2015-07-15,04,301781,53051400,652076,666740
04,2015,08,2015-08-15,04,311073,51212687,594760,642324
04,2015,09,2015-09-15,04,291701,49274085,601957,601787
04,2015,10,2015-10-15,04,281217,49851409,642047,568823
04,2015,11,2015-11-15,04,269223,48066845,671192,547486
04,2015,12,2015-12-15,04,280171,48476957,699895,554031
04,2016,01,2016-01-15,04,280504,47529707,674351,526382
04,2016,02,2016-02-15,04,270362,44327669,602396,485390
04,2016,03,2016-03-15,04,267722,46640293,621644,460235
04,2016,04,2016-04-15,04,254169,46280566,688654,462929
04,2016,05,2016-05-15,04,256165,48294102,784191,510284
04,2016,06,2016-06-15,04,249105,44940293,664152,525318
04,2016,07,2016-07-15,04,251231,43780707,563720,478206
04,2016,08,2016-08-15,04,242122,44129848,631803,459575
04,2016,09,2016-09-15,04,237938,43058231,624977,492030
04,2016,10,2016-10-15,04,250044,44007003,620628,481580
04,2016,11,2016-11-15,04,235646,41695915,581115,462543
04,2016,12,2016-12-15,04,236778,41848867,553233,459062
04,2017,01,2017-01-15,04,240584,41735933,559753,407577
04,2017,02,2017-02-15,04,246275,37172928,494946,406200
04,2017,03,2017-03-15,04,266246,40885831,542457,377913
04,2017,04,2017-04-15,04,249333,40294075,559935,386284
04,2017,05,2017-05-15,04,238077,43613804,625071,360001
04,2017,06,2017-06-15,04,230974,44042203,680810,359621
04,2017,07,2017-07-15,04,246080,44697978,661387,445502
04,2017,08,2017-08-15,04,219236,42871005,630877,333331
04,2017,09,2017-09-15,04,219663,42687188,595241,331405
04,2017,10,2017-10-15,04,237443,45382920,691270,361597
04,2017,11,2017-11-15,04,231984,46762071,748823,331398
04,2017,12,2017-12-15,04,229224,46439293,735208,342600
04,2018,01,2018-01-15,04,232911,44239493,658135,348073
04,2018,02,2018-02-15,04,220018,40364028,582297,305915
04,2018,03,2018-03-15,04,239759,43596920,607455,343990
04,2018,04,2018-04-15,04,228054,41563705,636862,326879
04,2018,05,2018-05-15,04,271983,43399255,744325,364135
04,2018,06,2018-06-15,04,245282,40612631,675445,321531
04,2018,07,2018-07-15,04,264389,40737613,622247,326123
04,2018,08,2018-08-15,04,258808,40575745,601485,328824
04,2018,09,2018-09-15,04,228421,38275757,564064,305433
04,2018,10,2018-10-15,04,245398,38237646,560426,281713
04,2018,11,2018-11-15,04,244133,37494183,565577,287434
04,2018,12,2018-12-15,04,252116,37901981,583986,328721
04,2019,01,2019-01-15,04,244763,37991919,591247,297612
04,2019,02,2019-02-15,04,208105,34643726,531925,267573
04,2019,03,2019-03-15,04,232549,38252293,564216,272696
04,2019,04,2019-04-15,04,220358,37762817,551473,295613
04,2019,05,2019-05-15,04,219245,38922213,559326,298381
04,2019,06,2019-06-15,04,206133,38236964,587453,267419
04,2019,07,2019-07-15,04,210726,40890795,709829,297062
04,2019,08,2019-08-15,04,208925,39437146,606337,269864
04,2019,09,2019-09-15,04,201769,37155143,539769,244965
04,2019,10,2019-10-15,04,211715,38971389,547565,244540
04,2019,11,2019-11-15,04,205514,40192379,571670,219337
04,2019,12,2019-12-15,04,210940,40372834,551211,237835
04,2020,01,2020-01-15,04,206409,38851445,517968,241253
04,2020,02,2020-02-15,04,198389,36053911,465409,221711
04,2020,03,2020-03-15,04,198011,37339954,460880,248765
04,2020,04,2020-04-15,04,152752,33853114,413624,185367
14,1996,04,1996-04-15,10,805261,37136977,92047,3611883
14,1996,05,1996-05-15,10,829728,37223987,89420,3643178
14,1996,06,1996-06-15,10,784472,35093539,82384,3489983
14,1996,07,1996-07-15,10,797541,37045846,86634,3664257
14,1996,08,1996-08-15,10,797392,38161629,85920,3648417
14,1996,09,1996-09-15,10,794633,37085662,85820,3514422
14,1996,10,1996-10-15,10,825364,39007809,91085,3632201
14,1996,11,1996-11-15,10,782936,37396706,86065,3425940
14,1996,12,1996-12-15,10,775864,38781236,90166,3395814
14,1997,01,1997-01-15,10,783051,37974393,88414,3311124
14,1997,02,1997-02-15,10,724300,35234173,83571,3109358
14,1997,03,1997-03-15,10,831766,38715252,89217,3400451
14,1997,04,1997-04-15,10,767885,36310932,88602,3203958
14,1997,05,1997-05-15,10,800083,37008449,86150,3272692
14,1997,06,1997-06-15,10,785756,35426384,79774,3495652
14,1997,07,1997-07-15,10,798716,36725415,81250,3617109
14,1997,08,1997-08-15,10,770686,37461361,82658,3575883
14,1997,09,1997-09-15,10,763785,36767987,78798,3491725
14,1997,10,1997-10-15,10,774696,38383485,81623,3585407
14,1997,11,1997-11-15,10,735098,37373006,82608,3291254
14,1997,12,1997-12-15,10,735013,37646174,90935,3313816
14,1998,01,1998-01-15,10,744425,37057336,104920,3166925
14,1998,02,1998-02-15,10,689265,34671693,92462,2949514
14,1998,03,1998-03-15,10,719906,37439706,91058,3277449
14,1998,04,1998-04-15,10,704485,36995464,89201,3276524
14,1998,05,1998-05-15,10,703067,37664620,91982,3348049
14,1998,06,1998-06-15,10,667415,36336887,81218,3286748
14,1998,07,1998-07-15,10,669076,37766109,83780,3407328
14,1998,08,1998-08-15,10,680962,37327563,99167,3380087
14,1998,09,1998-09-15,10,654816,35962708,85658,3268048
14,1998,10,1998-10-15,10,653374,36695515,82575,3355668
14,1998,11,1998-11-15,10,624629,36241728,86336,3190939
14,1998,12,1998-12-15,10,593022,36055040,76848,2944587
14,1999,01,1999-01-15,10,580687,36143694,77804,2873158
14,1999,02,1999-02-15,10,522660,32190776,72789,2617085
14,1999,03,1999-03-15,10,608148,35424917,77709,2985599
14,1999,04,1999-04-15,10,575746,33555800,77743,2832091
14,1999,05,1999-05-15,10,587868,33921643,75791,2730508
14,1999,06,1999-06-15,10,591991,33689685,68599,2975902
14,1999,07,1999-07-15,10,603245,34312726,70211,2957469
14,1999,08,1999-08-15,10,605687,34277275,68611,2968303
14,1999,09,1999-09-15,10,589586,32871180,67737,2844892
14,1999,10,1999-10-15,10,608222,34347992,69246,2939407
14,1999,11,1999-11-15,10,583725,33230774,71018,2795530
14,1999,12,1999-12-15,10,555440,33217963,77933,2639773
14,2000,01,2000-01-15,10,595973,34154650,78451,2698182
14,2000,02,2000-02-15,10,588753,31925802,74746,2616838
14,2000,03,2000-03-15,10,610103,34100136,75129,2833930
14,2000,04,2000-04-15,10,608942,32559388,76203,2705436
14,2000,05,2000-05-15,10,628990,33428629,75495,2694864
14,2000,06,2000-06-15,10,583206,32381763,74409,2805413
14,2000,07,2000-07-15,10,607572,33010022,73779,2879824
14,2000,08,2000-08-15,10,614206,33342587,69920,2903289
14,2000,09,2000-09-15,10,577480,32166075,64082,2764022
14,2000,10,2000-10-15,10,592271,33733647,75908,2797328
14,2000,11,2000-11-15,10,573027,32096005,71700,2661742
14,2000,12,2000-12-15,10,554009,32012311,69135,2612204
14,2001,01,2001-01-15,10,573076,32801654,83796,2619538
14,2001,02,2001-02-15,10,511133,29157579,73105,2300349
14,2001,03,2001-03-15,10,583987,32368659,90891,2624183
14,2001,04,2001-04-15,10,573729,31326223,92412,2435586
14,2001,05,2001-05-15,10,578563,32258195,80205,2658547
14,2001,06,2001-06-15,10,557338,30765613,85466,2702814
14,2001,07,2001-07-15,10,562413,31910460,89498,2802482
14,2001,08,2001-08-15,10,565417,32589783,87377,2831178
14,2001,09,2001-09-15,10,544081,31371830,85021,2698443
14,2001,10,2001-10-15,10,559557,32519385,90902,2722657
14,2001,11,2001-11-15,10,522766,31094696,84875,2617933
14,2001,12,2001-12-15,10,551592,31494055,86617,2673190
14,2002,01,2002-01-15,10,554765,29918047,88906,2678416
14,2002,02,2002-02-15,10,486249,27226773,73547,2378149
14,2002,03,2002-03-15,10,543391,30407270,75362,2607958
14,2002,04,2002-04-15,10,518891,29395962,78047,2269055
14,2002,05,2002-05-15,10,530106,30394881,80706,2838091
14,2002,06,2002-06-15,10,511683,29528960,75995,2759464
14,2002,07,2002-07-15,10,522379,30369507,74155,2813637
14,2002,08,2002-08-15,10,519447,30360777,73158,2754671
14,2002,09,2002-09-15,10,509633,29239384,74882,2677710
14,2002,10,2002-10-15,10,503991,30313034,80085,2698115
14,2002,11,2002-11-15,10,524447,28815242,82454,2553422
14,2002,12,2002-12-15,10,515234,28579108,79173,2509520
14,2003,01,2003-01-15,10,521519,28843007,83359,2489953
14,2003,02,2003-02-15,10,465094,26039746,73493,2178797
14,2003,03,2003-03-15,10,538892,29678056,86489,2511278
14,2003,04,2003-04-15,10,504040,28057795,94742,2260513
14,2003,05,2003-05-15,10,532084,29953437,90120,2652040
14,2003,06,2003-06-15,10,486013,28437540,84286,2496794
14,2003,07,2003-07-15,10,514138,30406704,87495,2602636
14,2003,08,2003-08-15,10,495483,29821610,89814,2595376
14,2003,09,2003-09-15,10,484878,29849769,101013,2741778
14,2003,10,2003-10-15,10,495726,31019851,108562,2681614
14,2003,11,2003-11-15,10,472486,29840052,106869,2572908
14,2003,12,2003-12-15,10,480882,30229276,122664,2559234
14,2004,01,2004-01-15,10,488967,30214937,123307,2491847
14,2004,02,2004-02-15,10,468484,28725489,135019,2432411
14,2004,03,2004-03-15,10,505312,31126031,151011,2662901
14,2004,04,2004-04-15,10,474514,30812847,147580,2570588
14,2004,05,2004-05-15,10,486120,31819960,151754,2659021
14,2004,06,2004-06-15,10,458996,31409633,155470,2598630
14,2004,07,2004-07-15,10,477901,32448245,160371,2733732
14,2004,08,2004-08-15,10,493636,33198507,164297,2759613
14,2004,09,2004-09-15,10,475342,33279542,171456,2647150
14,2004,10,2004-10-15,10,480292,34527452,178444,2640102
14,2004,11,2004-11-15,10,436271,33180282,171085,2362449
14,2004,12,2004-12-15,10,457374,33185793,186470,2301725
14,2005,01,2005-01-15,10,455069,32918968,188171,2320540
14,2005,02,2005-02-15,10,433919,31334807,203350,2206336
14,2005,03,2005-03-15,10,481763,35321383,240511,2417386
14,2005,04,2005-04-15,10,471308,34597697,228903,2305121
14,2005,05,2005-05-15,10,477323,33222466,229522,2335671
14,2005,06,2005-06-15,10,479145,32553058,225343,2397637
14,2005,07,2005-07-15,10,522627,36328536,247198,2675432
14,2005,08,2005-08-15,10,514879,37720446,261153,2672614
14,2005,09,2005-09-15,10,490939,34319089,258385,2167733
14,2005,10,2005-10-15,10,523569,38621471,279279,2852979
14,2005,11,2005-11-15,10,486297,37644945,273164,2608674
14,2005,12,2005-12-15,10,499951,38134599,281926,2600165
14,2006,01,2006-01-15,10,508266,39223675,301308,2672482
14,2006,02,2006-02-15,10,472129,35078413,259888,2338880
14,2006,03,2006-03-15,10,501623,39244043,298497,2579253
14,2006,04,2006-04-15,10,510140,38291114,291847,2573820
14,2006,05,2006-05-15,10,546968,39031804,297459,2902653
14,2006,06,2006-06-15,10,515162,39270377,297186,2846389
14,2006,07,2006-07-15,10,560602,40799820,316374,3042847
14,2006,08,2006-08-15,10,545228,41175985,336541,3090696
14,2006,09,2006-09-15,10,518147,39843538,326061,2987797
14,2006,10,2006-10-15,10,549403,42481968,361944,3129373
14,2006,11,2006-11-15,10,527273,41724554,363069,2941685
14,2006,12,2006-12-15,10,533204,41471941,348475,2960276
14,2007,01,2007-01-15,10,515022,40446939,344045,2795956
14,2007,02,2007-02-15,10,485565,37793890,306576,2620847
14,2007,03,2007-03-15,10,511350,43419346,360960,2899046
14,2007,04,2007-04-15,10,555751,38459690,340125,2486975
14,2007,05,2007-05-15,10,616134,42927626,366087,3234178
14,2007,06,2007-06-15,10,605867,43179688,360573,3172877
14,2007,07,2007-07-15,10,595955,43328910,374507,3062514
14,2007,08,2007-08-15,10,609795,43497502,359476,3216517
14,2007,09,2007-09-15,10,596291,44177805,359309,3361565
14,2007,10,2007-10-15,10,622798,45852198,371909,3502128
14,2007,11,2007-11-15,10,585116,44161234,367209,3281670
14,2007,12,2007-12-15,10,582033,45189057,365901,3132703
14,2008,01,2008-01-15,10,604029,45649787,405964,2980244
14,2008,02,2008-02-15,10,607771,43398028,377868,2828236
14,2008,03,2008-03-15,10,698410,47316345,435064,3175540
14,2008,04,2008-04-15,10,670728,45460607,407206,3251694
14,2008,05,2008-05-15,10,717853,47838976,458949,3674151
14,2008,06,2008-06-15,10,686085,47133955,448954,3606450
14,2008,07,2008-07-15,10,699167,49461389,479791,3887697
14,2008,08,2008-08-15,10,665536,48895657,465243,3598064
14,2008,09,2008-09-15,10,704244,49021172,482319,3939780
14,2008,10,2008-10-15,10,712437,50495136,495709,3948578
14,2008,11,2008-11-15,10,691998,48945113,475587,3750373
14,2008,12,2008-12-15,10,655321,49667408,503526,3571885
14,2009,01,2009-01-15,10,685135,51451926,578442,3429212
14,2009,02,2009-02-15,10,649123,46901895,512174,3264511
14,2009,03,2009-03-15,10,726346,49412932,529920,3746376
14,2009,04,2009-04-15,10,712108,48240633,532700,3678987
14,2009,05,2009-05-15,10,783880,50342636,517417,3949479
14,2009,06,2009-06-15,10,781338,46338759,460366,3832204
14,2009,07,2009-07-15,10,774937,47685123,467300,3934299
14,2009,08,2009-08-15,10,753730,46950115,474567,3790464
14,2009,09,2009-09-15,10,760377,45760075,469318,3646555
14,2009,10,2009-10-15,10,792447,47154922,485175,3887834
14,2009,11,2009-11-15,10,786243,44374827,463675,3732106
14,2009,12,2009-12-15,10,796769,44315907,467071,3620352
14,2010,01,2010-01-15,10,783403,44498460,488779,3607863
14,2010,02,2010-02-15,10,694646,41111172,451483,3225228
14,2010,03,2010-03-15,10,785103,48817058,571073,3505224
14,2010,04,2010-04-15,10,826110,46307408,575364,3611230
14,2010,05,2010-05-15,10,899614,48128544,618268,4005547
14,2010,06,2010-06-15,10,831651,47355932,629605,3658728
14,2010,07,2010-07-15,10,870813,49932429,684275,3684795
14,2010,08,2010-08-15,10,973811,50723040,696659,4482305
14,2010,09,2010-09-15,10,953516,50646533,792858,4351186
14,2010,10,2010-10-15,10,1020270,51498530,821015,4851917
14,2010,11,2010-11-15,10,957937,53464390,909963,4406886
14,2010,12,2010-12-15,10,1022118,54298439,931142,4620446
14,2011,01,2011-01-15,10,1023636,53524655,958233,4576133
14,2011,02,2011-02-15,10,868911,47104856,900963,3887939
14,2011,03,2011-03-15,10,1091566,56461722,1122332,4940030
14,2011,04,2011-04-15,10,1092708,55210567,1171279,4580321
14,2011,05,2011-05-15,10,1270785,59189331,1204262,5475452
14,2011,06,2011-06-15,10,1162465,55779945,1113066,5087276
14,2011,07,2011-07-15,10,1193587,57794004,1155481,5383611
14,2011,08,2011-08-15,10,1251167,58584004,1267210,5815001
14,2011,09,2011-09-15,10,1198385,57008614,1266998,5347492
14,2011,10,2011-10-15,10,1434814,59337932,1291143,6178206
14,2011,11,2011-11-15,10,1347972,59222359,1308462,6188720
14,2011,12,2011-12-15,10,1332765,60139529,1343899,6195920
14,2012,01,2012-01-15,10,1430634,58869988,1471119,6314122
14,2012,02,2012-02-15,10,1434181,54754738,1344299,6140514
14,2012,03,2012-03-15,10,1521435,53981402,1288846,6835299
14,2012,04,2012-04-15,10,1635555,57533322,1423849,7442711
14,2012,05,2012-05-15,10,1738234,57353379,1417893,7859533
14,2012,06,2012-06-15,10,1709100,56238019,1488052,7971177
14,2012,07,2012-07-15,10,1744896,59554036,1629005,8723790
14,2012,08,2012-08-15,10,1867920,58974357,1566489,9109249
14,2012,09,2012-09-15,10,1935593,55487545,1629769,8981315
14,2012,10,2012-10-15,10,1963606,58803474,1856944,9304685
14,2012,11,2012-11-15,10,1935939,55990584,1810327,9123489
14,2012,12,2012-12-15,10,1956851,55405255,1669304,9169569
14,2013,01,2013-01-15,10,2034939,55845920,1613469,9374394
14,2013,02,2013-02-15,10,1826067,48663861,1379819,8507534
14,2013,03,2013-03-15,10,2063031,54719841,1742295,9555672
14,2013,04,2013-04-15,10,1948146,52893016,1719104,9430964
14,2013,05,2013-05-15,10,1969345,56261440,1793139,9759534
14,2013,06,2013-06-15,10,1813473,55344559,1619492,8121026
14,2013,07,2013-07-15,10,1913154,58022455,1603133,8263921
14,2013,08,2013-08-15,10,2081793,57470481,1556524,9640207
14,2013,09,2013-09-15,10,2027474,54185277,1479996,9701344
14,2013,10,2013-10-15,10,2041511,56275578,1599797,10052675
14,2013,11,2013-11-15,10,1974778,53959384,1503239,9766558
14,2013,12,2013-12-15,10,1931892,54082775,1498289,9355024
14,2014,01,2014-01-15,10,2016134,53644058,1528716,9643126
14,2014,02,2014-02-15,10,1703212,46703664,1282555,8076632
14,2014,03,2014-03-15,10,2057116,53633533,1478354,9749342
14,2014,04,2014-04-15,10,2062924,52122546,1423851,9826159
14,2014,05,2014-05-15,10,2084308,53367018,1469008,10564830
14,2014,06,2014-06-15,10,2053683,50162457,1342914,9117400
14,2014,07,2014-07-15,10,2124910,52075987,1390955,9369816
14,2014,08,2014-08-15,10,2092509,50705381,1329508,9415306
14,2014,09,2014-09-15,10,2062400,48657870,1267675,9426051
14,2014,10,2014-10-15,10,2116402,48941411,1279777,9751891
14,2014,11,2014-11-15,10,1997931,47087165,1217049,9178335
14,2014,12,2014-12-15,10,2018735,48593878,1259497,9342881
14,2015,01,2015-01-15,10,1978130,48082697,1354064,9016197
14,2015,02,2015-02-15,10,1831713,40317380,1103873,8271837
14,2015,03,2015-03-15,10,2108682,47487190,1237721,9878116
14,2015,04,2015-04-15,10,1822543,45505179,1144636,9299625
14,2015,05,2015-05-15,10,1826692,46241231,1140437,9402600
14,2015,06,2015-06-15,10,1803132,44269275,1028598,9251065
14,2015,07,2015-07-15,10,1809026,44819037,1005895,9940117
14,2015,08,2015-08-15,10,1737163,44833658,1022470,9691097
14,2015,09,2015-09-15,10,1624995,43315587,948952,9163914
14,2015,10,2015-10-15,10,1577506,43905512,993202,9059657
14,2015,11,2015-11-15,10,1405782,41359971,954868,8218294
14,2015,12,2015-12-15,10,1386877,41142671,943432,7952400
14,2016,01,2016-01-15,10,1393077,40594261,983623,7987398
14,2016,02,2016-02-15,10,1252965,38456659,935896,7365781
14,2016,03,2016-03-15,10,1311367,41244787,996602,7870874
14,2016,04,2016-04-15,10,1198765,37843208,900324,7171904
14,2016,05,2016-05-15,10,1207635,38249753,895223,7140552
14,2016,06,2016-06-15,10,1156485,37575028,863075,7257030
14,2016,07,2016-07-15,10,1167598,38381795,856207,7464331
14,2016,08,2016-08-15,10,1128248,37507805,825520,7243912
14,2016,09,2016-09-15,10,1075041,35551660,771715,6946286
14,2016,10,2016-10-15,10,1100683,36101381,795961,6909156
14,2016,11,2016-11-15,10,1094665,35019253,750326,6765086
14,2016,12,2016-12-15,10,1112719,34378483,762081,6612321
14,2017,01,2017-01-15,10,979919,32551475,680694,6172985
14,2017,02,2017-02-15,10,1031664,30571422,646097,6209217
14,2017,03,2017-03-15,10,1098871,33866708,739388,6729137
14,2017,04,2017-04-15,10,1071548,32917223,729236,6559335
14,2017,05,2017-05-15,10,1117300,33497535,733053,6713304
14,2017,06,2017-06-15,10,1095907,31667039,668290,6557202
14,2017,07,2017-07-15,10,1146222,32803008,678913,6860297
14,2017,08,2017-08-15,10,1127608,32674518,684214,6743421
14,2017,09,2017-09-15,10,1071375,30702799,688999,6455271
14,2017,10,2017-10-15,10,1097602,31177476,694402,6521800
14,2017,11,2017-11-15,10,1087002,30979036,685467,6345064
14,2017,12,2017-12-15,10,1087302,31780405,707604,6248117
14,2018,01,2018-01-15,10,1080272,30958195,729775,5976579
14,2018,02,2018-02-15,10,1027862,28067831,649061,5514714
14,2018,03,2018-03-15,10,1164966,29931236,734132,6145375
14,2018,04,2018-04-15,10,1139264,30621944,703988,5830068
14,2018,05,2018-05-15,10,1129532,32857712,714147,6427957
14,2018,06,2018-06-15,10,1078588,31418558,654979,5819526
14,2018,07,2018-07-15,10,1095802,32106122,670810,6159668
14,2018,08,2018-08-15,10,1094800,32509120,660677,6302810
14,2018,09,2018-09-15,10,1060868,30049037,605111,6216007
14,2018,10,2018-10-15,10,1096523,30467565,607949,6292109
04,2020,11,2020-11-15,04,154298,31239346,349355,207311
04,2020,12,2020-12-15,04,161966,31460741,375609,202007
04,2021,01,2021-01-15,04,159942,31234241,374743,191675
04,2021,02,2021-02-15,04,127686,26405077,298790,147994
04,2021,03,2021-03-15,04,151840,30666589,356837,142306
04,2021,04,2021-04-15,04,128006,28146347,331114,170490
04,2021,05,2021-05-15,04,0,0,0,0
04,2021,06,2021-06-15,04,0,0,0,0
04,2021,07,2021-07-15,04,0,0,0,0
05,1993,01,1993-01-15,05,708303,15258478,58396,926006
05,1993,02,1993-02-15,05,640799,13512596,55992,819862
05,1993,03,1993-03-15,05,690875,15271641,58023,862850
05,1993,04,1993-04-15,05,652622,14843511,52970,901795
05,1993,05,1993-05-15,05,659723,15164193,49603,837825
05,1993,06,1993-06-15,05,623723,15286327,50345,826365
05,1993,07,1993-07-15,05,631403,15817524,49522,815138
05,1993,08,1993-08-15,05,618651,15523152,43908,836379
05,1993,09,1993-09-15,05,582313,15107872,46437,774141
05,1993,10,1993-10-15,05,585804,15022404,49711,815640
05,1993,11,1993-11-15,05,565491,15404849,51013,750775
05,1993,12,1993-12-15,05,604258,15560782,46368,804902
05,1994,01,1994-01-15,05,592029,16099356,55362,755926
05,1994,02,1994-02-15,05,512869,14623027,51389,637557
05,1994,03,1994-03-15,05,569658,16044401,56047,697285
05,1994,04,1994-04-15,05,549041,15605772,52202,690515
05,1994,05,1994-05-15,05,557305,16495096,47680,701573
05,1994,06,1994-06-15,05,532132,15898399,47901,693209
05,1994,07,1994-07-15,05,533719,16286670,45327,672618
05,1994,08,1994-08-15,05,522115,16255647,50735,716304
05,1994,09,1994-09-15,05,511285,14672999,51776,639124
05,1994,10,1994-10-15,05,525368,14827166,55593,616627
05,1994,11,1994-11-15,05,501880,14588856,52292,610533
05,1994,12,1994-12-15,05,504845,16270269,52807,630308
05,1995,01,1995-01-15,05,499474,16076351,55629,596722
05,1995,02,1995-02-15,05,447077,14987353,47757,519829
05,1995,03,1995-03-15,05,483917,16133952,54569,588823
05,1995,04,1995-04-15,05,471203,13837866,49939,561183
05,1995,05,1995-05-15,05,469048,15070584,47220,545615
05,1995,06,1995-06-15,05,453867,15073150,46301,536003
05,1995,07,1995-07-15,05,459930,15172262,42668,521971
05,1995,08,1995-08-15,05,453166,15149643,42669,538836
05,1995,09,1995-09-15,05,428815,14907771,43605,559048
05,1995,10,1995-10-15,05,423228,14341892,42085,503816
05,1995,11,1995-11-15,05,408135,15093721,43159,475328
05,1995,12,1995-12-15,05,417892,15348747,43128,488487
05,1996,01,1996-01-15,05,403980,15970638,45584,476391
05,1996,02,1996-02-15,05,369530,15122974,41564,448421
05,1996,03,1996-03-15,05,403671,16048681,45760,482591
05,1996,04,1996-04-15,05,389085,15196507,40229,478513
05,1996,05,1996-05-15,05,399241,15652597,39685,510522
05,1996,06,1996-06-15,05,372315,15906284,37239,466332
05,1996,07,1996-07-15,05,376194,16679358,39290,488320
05,1996,08,1996-08-15,05,372818,16114595,37124,486469
05,1996,09,1996-09-15,05,360227,17047247,36917,468416
05,1996,10,1996-10-15,05,371356,17688472,39185,469121
05,1996,11,1996-11-15,05,380074,17339769,37526,446782
05,1996,12,1996-12-15,05,393998,18461056,39349,454372
05,1997,01,1997-01-15,05,400738,18585280,39346,454199
05,1997,02,1997-02-15,05,389540,16366781,37835,405136
05,1997,03,1997-03-15,05,437296,19605379,40400,437021
05,1997,04,1997-04-15,05,468187,17978440,40589,438411
05,1997,05,1997-05-15,05,534912,18509360,38005,477027
05,1997,06,1997-06-15,05,708653,18820516,36765,503046
05,1997,07,1997-07-15,05,803188,18955639,34292,533373
05,1997,08,1997-08-15,05,791756,18725046,34266,544855
05,1997,09,1997-09-15,05,778030,18145555,31599,479734
05,1997,10,1997-10-15,05,745518,20458872,36493,489622
05,1997,11,1997-11-15,05,615313,20928986,38427,480711
05,1997,12,1997-12-15,05,642017,20869585,37585,519913
05,1998,01,1998-01-15,05,573033,20643307,38829,499782
05,1998,02,1998-02-15,05,481699,19646920,35490,442872
05,1998,03,1998-03-15,05,545525,21141378,39464,516555
05,1998,04,1998-04-15,05,489891,20051352,34952,532755
05,1998,05,1998-05-15,05,496023,20016243,36760,554775
05,1998,06,1998-06-15,05,487576,18836616,33825,546843
05,1998,07,1998-07-15,05,475714,19570289,31586,542207
05,1998,08,1998-08-15,05,462353,19378191,35204,556006
05,1998,09,1998-09-15,05,473101,19045235,31520,511960
05,1998,10,1998-10-15,05,467517,19395328,30523,532832
05,1998,11,1998-11-15,05,449597,18883849,33211,473280
05,1998,12,1998-12-15,05,444226,19445166,35844,473593
05,1999,01,1999-01-15,05,416155,18861551,36580,479572
05,1999,02,1999-02-15,05,361767,16761931,32225,445490
05,1999,03,1999-03-15,05,403595,17972620,33930,484927
05,1999,04,1999-04-15,05,423085,17249455,33494,509325
05,1999,05,1999-05-15,05,430577,17572061,33082,555629
05,1999,06,1999-06-15,05,401888,17379448,32277,514565
05,1999,07,1999-07-15,05,402509,17915418,29282,542248
05,1999,08,1999-08-15,05,393385,18275950,29535,513930
05,1999,09,1999-09-15,05,376775,18564768,29155,496280
05,1999,10,1999-10-15,05,393166,19563793,32299,509083
05,1999,11,1999-11-15,05,383753,19227662,32607,498985
05,1999,12,1999-12-15,05,396297,20289424,34400,465792
05,2000,01,2000-01-15,05,390130,19751077,34659,477507
05,2000,02,2000-02-15,05,374098,18816122,33760,472089
05,2000,03,2000-03-15,05,397587,21043445,32696,551228
05,2000,04,2000-04-15,05,385143,21154347,31676,519401
05,2000,05,2000-05-15,05,396827,23114149,30411,549115
05,2000,06,2000-06-15,05,393517,22056678,27586,570050
05,2000,07,2000-07-15,05,390012,23458846,30213,587124
05,2000,08,2000-08-15,05,397781,24795402,32312,576999
05,2000,09,2000-09-15,05,383447,24750788,31253,541519
05,2000,10,2000-10-15,05,408936,26066657,33014,541656
05,2000,11,2000-11-15,05,375499,25334588,32814,503193
05,2000,12,2000-12-15,05,366960,27953443,33801,494974
05,2001,01,2001-01-15,05,376267,26905074,35461,510605
05,2001,02,2001-02-15,05,334947,25032386,32827,457680
05,2001,03,2001-03-15,05,366407,28146272,35404,489230
05,2001,04,2001-04-15,05,344191,27027599,34468,464969
05,2001,05,2001-05-15,05,341001,29499825,38732,471904
05,2001,06,2001-06-15,05,315406,28702391,32741,459109
05,2001,07,2001-07-15,05,322396,28944208,32932,478147
05,2001,08,2001-08-15,05,312420,29718821,32779,465643
05,2001,09,2001-09-15,05,290071,29223359,32498,420736
05,2001,10,2001-10-15,05,293554,30311628,34878,435364
05,2001,11,2001-11-15,05,284545,27804471,31074,409342
05,2001,12,2001-12-15,05,296978,28817091,34458,415180
05,2002,01,2002-01-15,05,291079,28545498,36477,408083
05,2002,02,2002-02-15,05,262780,26467829,34755,381601
