DISTRICT_NAME,COUNTY_NAME,FIELD_NAME,OPERATOR_NAME,OPERATOR_NO,LEASE_NAME,OG_CODE,LEASE_ID,WELL_NO,API,WB_Months_Inactive
01,CALDWELL,SALT FLAT,IPACT,425810,"HINDS, ADDIE, ETAL -B-",O,03706,1,05502325,248
05,LEON,FORTSON RANCH (WOODBINE),PETRO-SMITH OPERATING LLC,660313,FORTSON,O,03714,1,28931331,48
05,LEON,FORTSON RANCH (WOODBINE),PETRO-SMITH OPERATING LLC,660313,FORTSON,O,03714,2,28931346,52
01,GUADALUPE,LULING-BRANYON,"AUSTIN OPERATING, LLC.",037252,"FIELDER, A. H.",O,03724,4,18703236,267
01,CALDWELL,LYTTON SPRINGS,"EAGLE FORD OIL CO., INC.",238351,"EPPRIGHT, M. W., -B-",O,03726,2,05500367,92
01,CALDWELL,LYTTON SPRINGS,"EAGLE FORD OIL CO., INC.",238351,"EPPRIGHT, M. W., -B-",O,03726,11,05580940,92
05,FALLS,SATIN,"POLLEY, GARY R.",669815,POLLEY,O,03744,1,14530780,76
05,HOPKINS,WILDCAT,S.B. DRILLING & PRODUCTION,740261,SINGLETON-HOLCOMB OIL UNIT,O,03750,1,22330472,219
7C,TOM GREEN,"ATKINSON, NE. (SAN ANGELO)",PATNO OIL & GAS COMPANY,643327,ATKINSON,O,03750,1,45100187,122
02,REFUGIO,REFUGIO OLD (V-3),"EAGLEFORD OPERATING, INC.",238468,"POWER, PHIL",G,037517,10,39102497,279
05,LEON,CENTERVILLE (WOODBINE),"BAR 5-H, INC.",048562,"HOLLEMAN,W.L. UNIT 2",O,03755,1,28930109,123
05,HILL,MT. CALM,BLACK JACK OIL,072699,POSEY,O,03756,P  5,21730358,233
05,HILL,MT. CALM,BLACK JACK OIL,072699,POSEY,O,03756,P  2,21730360,233
01,BEXAR,FAIRFIELD,EXXCEL OPERATING COMPANY,257067,"STOUP, ESTATE OF THELMA B.",O,03759,1,02980684,279
05,FREESTONE,NAN-SU-GAIL (SUB-CLARKSVILLE),"REPUBLIC NATURAL RESOURCES, LLC",703201,"PITMAN, ROY",G,037596,1,16180050,279
09,JACK,"LEATHERWOOD-BARHAM (STRAWN, UP.)","UPSTREAM PROPERTIES, LLC",878951,"CARNEY, I.",O,03767,1,23781784,113
01,CALDWELL,LULING-BRANYON,GINCO OPERATING CO.,307228,"SHEELEY, JOHN",O,03770,3A,05501633,279
01,CALDWELL,LULING-BRANYON,GINCO OPERATING CO.,307228,"SHEELEY, JOHN",O,03770,4,05580971,279
01,CALDWELL,LULING-BRANYON,GINCO OPERATING CO.,307228,"SHEELEY, JOHN",O,03770,5,05505117,279
05,HOPKINS,SANTA FE SPINDLETOP (SMACKOVER),TEXTRON SOUTHWEST INC.,850938,SPINDLETOP HARLEY,O,03777,1,22330477,93
05,FALLS,WILDCAT,MOMENTUM PRODUCTION CORP.,574329,ELONA ALFORD UNIT,O,03779,2,14530777,205
01,GUADALUPE,LA VERNIA,"ALCORN ENERGY, L.L.C.",011262,"BRIETZKE, WALTER C.",O,03783,1,18780674,35
01,GUADALUPE,LA VERNIA,"ALCORN ENERGY, L.L.C.",011262,"BRIETZKE, WALTER C.",O,03783,2,18731121,35
01,GUADALUPE,LA VERNIA,"ALCORN ENERGY, L.L.C.",011262,"BRIETZKE, WALTER C.",O,03783,3,18731209,35
01,GUADALUPE,LA VERNIA,"ALCORN ENERGY, L.L.C.",011262,"BRIETZKE, WALTER C.",O,03783,4,18731419,35
05,NAVARRO,CORSICANA (SHALLOW),"VOLOSHIN, P. JAMES",886533,HILL,O,03789,1A,34934676,41
05,LEON,"CENTERVILLE, S. (WOODBINE W-1)","ALLIED OPERATING TEXAS, LLC",014471,CHAMPION RANCH MACIE,O,03798,1H,28931398,111
05,LEON,"BUFFALO, NORTHEAST (WOODBINE)","BERKSHIRE OPERATING, LLC",067572,"ROSE, JAN G",O,03810,1,28931450,87
05,ROBERTSON,WILDCAT,HOUSTON GULF ENERGY CORPORATION,402723,HILL-ANDERSON,O,03819,1,39500070,182
10,COLLINGSWORTH,"PANHANDLE, EAST","SLT DAKOTA OPERATING, INC.",740337,LAYCOCK,G,038265,198,08780450,36
10,COLLINGSWORTH,"PANHANDLE, EAST","SLT DAKOTA OPERATING, INC.",740337,"TITTLE, L. M. -C-",G,038266,1,08780451,36
10,COLLINGSWORTH,"PANHANDLE, EAST","SLT DAKOTA OPERATING, INC.",740337,TITTLE,G,038267,183,08780452,36
10,COLLINGSWORTH,"PANHANDLE, EAST","SLT DAKOTA OPERATING, INC.",740337,"TITTLE, L. M.",G,038268,1,08780453,36
10,COLLINGSWORTH,"PANHANDLE, EAST","SLT DAKOTA OPERATING, INC.",740337,ST. MARYS,G,038269,1,08780454,36
05,FALLS,ALTO SPRINGS (AUSTIN CHALK),MOMENTUM PRODUCTION CORP.,574329,S.B. VINZANT UNIT,O,03828,1,14530787,176
05,FALLS,ALTO SPRINGS (AUSTIN CHALK),MOMENTUM PRODUCTION CORP.,574329,PPC BASSETT,O,03840,1,14530790,169
05,NAVARRO,CORSICANA (SHALLOW),B & J OIL COMPANY,040608,BENNETT RANCH,O,03841,2,34934742,169
05,KAUFMAN,WILDCAT,"IVY OIL COMPANY, LLC",427216,FOX UNIT,O,03868,1,25730379,155
10,HUTCHINSON,PANHANDLE HUTCHINSON COUNTY FLD.,PETRO HALEY,660062,KARL,O,03879,1,23385514,279
7B,STEPHENS,STEPHENS COUNTY REGULAR,THUNDER RESOURCES LLC,858338,FLOURNOY LEASE,O,03893,A  7,42935365,116
7B,STEPHENS,STEPHENS COUNTY REGULAR,THUNDER RESOURCES LLC,858338,FLOURNOY LEASE,O,03893,A  8,42936233,116
7B,STEPHENS,STEPHENS COUNTY REGULAR,THUNDER RESOURCES LLC,858338,FLOURNOY LEASE,O,03893,2,42980885,212
7B,STEPHENS,STEPHENS COUNTY REGULAR,THUNDER RESOURCES LLC,858338,FLOURNOY LEASE,O,03893,3,42980886,260
7B,STEPHENS,STEPHENS COUNTY REGULAR,THUNDER RESOURCES LLC,858338,FLOURNOY LEASE,O,03893,5,42980887,195
7B,STEPHENS,STEPHENS COUNTY REGULAR,THUNDER RESOURCES LLC,858338,FLOURNOY LEASE,O,03893,1,42980884,167
02,CALHOUN,"ZOLLER, S. (FRIO G-3)",GULF E&P LTD,338072,STATE TRACT #59,O,03900,1 T,05701296,55
05,LIMESTONE,WILDCAT,"BLACK JACK SERVICES, L.L.C.",072704,"KRUMVIEDA, C. D.",O,03906,1,29331666,149
05,HENDERSON,WILDCAT,"PERRYMAN EXP. AND PROD., LLC",657295,EASTER SEALS R-1,O,03915,1,21330914,154
05,NAVARRO,CORSICANA (SHALLOW),B & J OIL COMPANY,040608,"BENNETT, TOM",O,03917,1,34934819,31
05,NAVARRO,CORSICANA (SHALLOW),B & J OIL COMPANY,040608,"BENNETT, TOM",O,03917,3A,34930336,42
05,NAVARRO,CORSICANA (SHALLOW),B & J OIL COMPANY,040608,"BENNETT, TOM",O,03917,2B,34934996,66
10,WHEELER,"PANHANDLE, EAST","SLT DAKOTA OPERATING, INC.",740337,TAYLOR,G,039246,1,48380470,279
10,CARSON,PANHANDLE CARSON COUNTY FIELD,DALF ENERGY LLC,197641,BRYAN,O,03952,6,06501758,47
04,SAN PATRICIO,"WHITE POINT, EAST (HET 4600)",GREEN EXPLORATION COMPANY,330179,EXXON SPEER FEE,O,03961,3,40903086,42
05,LEON,"ALABAMA FERRY (GLENROSE ""D"")",PETROLEUM ASSET MANAGEMENT CORP,660285,H. R COLLINS SWD,O,03964,1,28932000,75
01,CALDWELL,LULING-BRANYON,RIDGELING WELL SALVAGE,711114,"CARTWRIGHT, H. G.",O,03967,1,05505282,254
01,CALDWELL,LULING-BRANYON,RIDGELING WELL SALVAGE,711114,"CARTWRIGHT, H. G.",O,03967,2,05581416,254
01,CALDWELL,LULING-BRANYON,RIDGELING WELL SALVAGE,711114,"CARTWRIGHT, H. G.",O,03967,3,05505247,254
01,CALDWELL,LULING-BRANYON,RIDGELING WELL SALVAGE,711114,"CARTWRIGHT, H. G.",O,03967,4,05505242,254
06,SHELBY,JOAQUIN (BLOSSOM 2000),QUASAR EXPLORATION & ENERGY INC.,684564,BLOSSOM,G,039717,1,41900081,228
03,JEFFERSON,SPINDLETOP,ISLAND EXPLORATION,426963,"QUINN, B. E.",O,03978,1,24501023,279
01,WILSON,"HOLSTEIN (POTH B, LO.)","RAINER ENERGY, INC.",688715,"KRELL, W.L.",O,03981,1,49301996,229
01,WILSON,"HOLSTEIN (POTH B, LO.)","RAINER ENERGY, INC.",688715,"KRELL, W.L.",O,03981,2,49301995,229
10,POTTER,"PANHANDLE, WEST (RED CAVE)",PETRO-SMITH OPERATING LLC,660313,"MASTERSON, M.",G,039822,1,37500397,59
05,LEON,"BUFFALO, SOUTH (WOODBINE)",AMERRIL ENERGY LLC,019786,"TAYLOR, O. K.",G,039876,2,28900227,66
01,GUADALUPE,JOHN DEERING (AUSTIN CHALK),GINCO OPERATING CO.,307228,HARRIS,O,03988,3,18703405,279
06,HARRISON,BETHANY (TRAVIS PEAK 6500),PARK & PARK OIL CO.,639520,"HOLLIE, MATTIE",O,03988,1,20301884,266
06,PANOLA,"BETHANY, NE. (JENKINS)","NITSCHKE, DAN E.",611020,TILLER-CRENSHAW,O,03994,B  3,36500902,33
01,CALDWELL,LULING-BRANYON,"AUSTIN OPERATING, LLC.",037252,COBB,O,04005,1,05580997,262
10,COLLINGSWORTH,"PANHANDLE, EAST","SLT DAKOTA OPERATING, INC.",740337,ST. MARYS,G,040106,1 A,08780456,36
10,COLLINGSWORTH,"PANHANDLE, EAST","SLT DAKOTA OPERATING, INC.",740337,TITTLE,G,040107,1 D,08780457,36
10,GRAY,"PANHANDLE, EAST",DALF ENERGY LLC,197641,"KINCADE, LUCILE",G,040140,1,17980869,51
10,GRAY,"PANHANDLE, EAST",DALF ENERGY LLC,197641,"KINCADE, LUCILE",G,040141,2,17980870,51
10,WHEELER,"PANHANDLE, EAST",DALF ENERGY LLC,197641,"SPAIN, LUCILE",G,040142,1,48380480,51
04,ZAPATA,DAVY CROCKETT (CROCKETT SD.),"SATCO, INC.",748743,"GARCIA, A. ""A & B""",O,04016,2,50502031,279
06,HARRISON,BETHANY (TRAVIS PEAK),ALLISON/HOBBS INC.,014573,NEWTON,G,040232,2,20380075,235
05,FANNIN,HONEY GROVE (SIMPSON SAND),"KIM RECOVERY ENTERPRISES, LLC",461694,RYSER,O,04024,1,14730113,93
03,CHAMBERS,TURTLE BAY (6100),EQUIPMENT HOT LINE,253311,"WILCOX, H. C.",G,040298,1A,07180098,279
08,PECOS,GIRVINTEX (QUEEN),"LAWRENCE, C. F. & ASSOC. INC.",490300,"WILSON, D. C. O.",G,040349,2,37110805,279
01,MILAM,CHEROKEE (NAVARRO),"SHOREHAM OIL & GAS COMPANY, INC.",778499,"WOODS, RAY",O,04048,5A,33180380,201
01,MILAM,CHEROKEE (NAVARRO),"SHOREHAM OIL & GAS COMPANY, INC.",778499,"WOODS, RAY",O,04048,7A,33130021,269
02,JACKSON,WEST RANCH (MITCHELL),ETABA OPERATING COMPANY,254876,"DRUMMOND, J. H.",O,04049,1,23902335,267
02,JACKSON,WEST RANCH (MITCHELL),ETABA OPERATING COMPANY,254876,"DRUMMOND, J. H.",O,04049,7,23902341,279
08,PECOS,MALICKY (QUEEN SAND),"MOLDER, TOM",574060,JEFFERIES ESTATE,O,04053,2,37101040,62
08,PECOS,MALICKY (QUEEN SAND),"MOLDER, TOM",574060,MALICKY ESTATE,O,04064,1,37180277,62
08,PECOS,MALICKY (QUEEN SAND),"MOLDER, TOM",574060,MALICKY ESTATE,O,04064,3,37106608,62
08,PECOS,MALICKY (QUEEN SAND),D G D OIL CO.,196170,SCHARFF & BLACKMON,O,04065,B  1W,37101658,279
05,WALKER,AGUILA VADO (EAGLEFORD),"ZAZA ENERGY, LLC",950545,JOSEY WALES,O,04076,1,47130366,89
06,SMITH,MOLLY-JANE (PALUXY),"EXPLO OIL, INC.",257027,"GENECOV, A. S., ET AL",O,04077,3,42331568,158
02,LIVE OAK,"GEORGE WEST, WEST (7500 WILCOX)","BYNG ENERGY GROUP, INC.",118732,"WEST, GEORGE ESTATE",G,040776,1,29701151,279
03,BRAZOS-LB,BRAZOS BLOCK 446 (-E- SD.),"CAPCO OFFSHORE OF TEXAS, INC.",130342,STATE TRACT 446L /NW./,G,040874,4 U,70400021,279
03,BRAZOS-LB,BRAZOS BLOCK 446 (-E-2- SD.),"CAPCO OFFSHORE OF TEXAS, INC.",130342,STATE TRACT 446L /NW./,G,040885,2 U,70400019,279
04,ZAPATA,DAVY CROCKETT (CROCKETT SD.),"SATCO, INC.",748743,"VELA, EMILIANO",O,04093,1,50502010,279
7B,BROWN,BROWN CO. REGULAR (MARBLE FALLS),"BROWN INDUSTRIAL GAS OP, INC.",100298,"ADAMS, B. J.",G,040956,1,04980138,159
04,STARR,SAN ROMAN (JACKSON 7-K),"PLATINUM OIL & GAS, L.L.C.",667941,"GUERRA, H. P.",G,040984,3,42704837,279
03,BRAZOS-LB,BRAZOS BLOCK 446 (-E- SD.),"CAPCO OFFSHORE OF TEXAS, INC.",130342,STATE TRACT 446L N. W.,G,041036,6 U,70400039,279
01,CALDWELL,DALE-MCBRIDE,C. JACKSON CLARK INVESTMENTS,157240,"DINGES, M. Y.",O,04106,2,05581044,279
01,CALDWELL,DALE-MCBRIDE,C. JACKSON CLARK INVESTMENTS,157240,"DINGES, M. Y.",O,04106,1,05581043,279
02,REFUGIO,WOODSBORO (BOENIG),M. E. OPERATING,245867,ST. JOHNS HEIRS,G,041111,1,39102830,279
01,CALDWELL,DALE-MCBRIDE,"EXOIL RESOURCES, INC.",256995,"LACKEY, C. L. -B-",O,04114,2,05500159,279
7B,BROWN,"BROWNWOOD, SOUTH (MARBLE FALLS)","BROWN INDUSTRIAL GAS OP, INC.",100298,"MOORE, H. B. -A-",G,041140,1A,04980140,193
02,JACKSON,FRANCITAS (FRIO 7000),VOTAW PRODUCTION COMPANY LLC,887576,LOVETT ESTATE,O,04126,1 U,23901443,142
04,STARR,"RICABY, NORTH (2000 SAND)",MOMENTUM PRODUCTION CORP.,574329,"PARKS, W. S., ETAL",O,04127,8,42702676,260
08,PECOS,MASTERSON,"LAWRENCE, C. F. & ASSOC. INC.",490300,SKELLY-MASTERSON,O,04133,1,37104372,279
08,PECOS,MASTERSON,"LAWRENCE, C. F. & ASSOC. INC.",490300,SKELLY-MASTERSON,O,04133,2,37107423,279
7B,BROWN,"BROWNWOOD, SOUTH (MARBLE FALLS)","BROWN INDUSTRIAL GAS OP, INC.",100298,"MOORE, H. B., -A-",G,041332,2,04980142,183
7B,BROWN,"BROWNWOOD, SOUTH (MARBLE FALLS)","BROWN INDUSTRIAL GAS OP, INC.",100298,"MOORE, H. B., -C-",G,041333,1,04980143,85
7B,BROWN,"BROWNWOOD, SOUTH (MARBLE FALLS)","BROWN INDUSTRIAL GAS OP, INC.",100298,"MOORE, H. B.",G,041413,2 C,04980144,63
02,CALHOUN,ZOLLER (FRIO -G-3),GULF E&P LTD,338072,STATE TRACT 46,O,04161,1,05701178,55
01,DIMMIT,GOOD LUCK (SAN MIGUEL),"TRACKER OIL & GAS, INC.",864035,"CONN, M. W.",O,04190,1,12730141,228
01,WILSON,M.J.M. (WILCOX 3750),GINCO OPERATING CO.,307228,"LASKOWSKI, ANTON",O,04219,1,49330085,279
04,STARR,"EL PUERTO, N. (OHERN, UP.)",FALCON PRODUCTION CO.,260263,"SALINAS, NICOLAS G.",G,042215,1 A,42704754,219
06,HARRISON,LONGWOOD (GOODLAND LIME),"DUCHARME, EUGENE",229679,TEXAS STATE UNIT,O,04223,3,20300481,279
06,MARION,LONGWOOD (GOODLAND LIME),"DUCHARME, EUGENE",229679,TEXAS STATE UNIT,O,04223,18,31580115,279
06,MARION,LONGWOOD (GOODLAND LIME),"DUCHARME, EUGENE",229679,TEXAS STATE UNIT,O,04223,22,31500981,279
06,MARION,LONGWOOD (GOODLAND LIME),"DUCHARME, EUGENE",229679,TEXAS STATE UNIT,O,04223,26,31500976,279
03,MATGRDA IS-LB,COVE (MF ZONE),BLACK ELK ENERGY OFFSHORE OP LLC,073161,TEXAS GULF #57686,G,042342,3 L,70300031,279
05,LEON,RED OAK (DEXTER),GENEPA PETROLEUM COMPANY,299369,VANN,O,04254,4ST,28932152,67
7B,BROWN,"BROWNWOOD, SOUTH (MARBLE FALLS)","BROWN INDUSTRIAL GAS OP, INC.",100298,"ADAMS, B. J., -A-",G,042571,1,04980146,65
06,BOWIE,MAUD (SMACKOVER),"RED WATER RESOURCES, INC.",697109,"OWEN, J. D. GAS UNIT",G,042747,1,03700175,243
04,WILLACY,"WILLAMAR (GRABEN A-1 SD., N.)","CHESTNUT EXPLOR. AND PROD., INC.",147847,SAUZ RANCH MULATOS PASTURE,O,04287,213,48930869,279
01,MILAM,MILBUR (NAVARRO),"WOOD, GEORGE",937000,"COFFIELD, H. H.",O,04289,1,33130074,279
04,KLEBERG,YEARY (LUEKEN),LAMAY CORPORATION,484025,FIMBLE GAS UNIT,G,042999,5,27320190,279
02,JACKSON,CARANCAHUA CREEK (TM B LO),"SANDSTONE RESOURCES, INC.",748038,"BURDITT, ALLEN L., ET AL",O,04312,2D,23931305,279
04,WEBB,QUE SERA (MIRANDO),"FORBES, JOHN OPERATING",275608,"ADAMI, FRANCISCA",O,04315,3,47900270,151
04,WEBB,QUE SERA (MIRANDO),"FORBES, JOHN OPERATING",275608,"ADAMI, FRANCISCA",O,04315,7,47900261,100
04,WEBB,QUE SERA (MIRANDO),"FORBES, JOHN OPERATING",275608,"ADAMI, FRANCISCA",O,04315,8 R,47936006,138
02,BEE,PLUMMER-WILCOX (RECKLAW),ALLTEX OPERATING COMPANY,015056,"ERP, W. E.",G,043178,1,02500495,228
02,GOLIAD,HORDES CREEK (LULING),PEGASUS PETROLEUM CORPORATION,650635,"PEREIRA, F. R.",G,043221,4,17520136,279
01,MILAM,MILBUR (NAVARRO),"LEONARD, J. A.",496685,COFFIELD -A-,O,04330,1,33130080,279
02,LIVE OAK,SIERRA VISTA (SLICK A),MIDSTATES CORPORATION,566101,SANGER HEIRS,G,043312,1 C,29702754,279
06,RUSK,"SHILOH (PETTIT, UPPER)","S & H RESOURCES, INC.",740286,"BRADY, JAMES G.",O,04345,1 C,40100329,279
01,MILAM,MILBUR (NAVARRO),"MUTUAL OIL OF AMERICA, INC.",597360,GRABENER - PAYNE UNIT,O,04351,1,33130095,279
7B,BROWN,JONES & LEWIS (CADDO),K & W VANPELT COMPANY,448748,"CLARK, JEAN",G,043556,1 U,04900006,47
7B,BROWN,JONES & LEWIS (CADDO),K & W VANPELT COMPANY,448748,"CLARK, JEAN",G,043557,2,04900007,47
10,WHEELER,PANHANDLE WHEELER COUNTY FIELD,KIMBREL OIL CORPORATION,462131,RICE,O,04356,14,48330691,279
10,WHEELER,PANHANDLE WHEELER COUNTY FIELD,KIMBREL OIL CORPORATION,462131,RICE,O,04356,15,48330694,279
10,WHEELER,PANHANDLE WHEELER COUNTY FIELD,KIMBREL OIL CORPORATION,462131,RICE,O,04356,16,48330693,279
10,WHEELER,PANHANDLE WHEELER COUNTY FIELD,KIMBREL OIL CORPORATION,462131,RICE,O,04356,7,48330634,279
10,WHEELER,PANHANDLE WHEELER COUNTY FIELD,KIMBREL OIL CORPORATION,462131,RICE,O,04356,10,48330678,279
10,WHEELER,PANHANDLE WHEELER COUNTY FIELD,KIMBREL OIL CORPORATION,462131,RICE,O,04356,11,48330679,279
10,WHEELER,PANHANDLE WHEELER COUNTY FIELD,KIMBREL OIL CORPORATION,462131,RICE,O,04356,12,48330687,279
10,WHEELER,PANHANDLE WHEELER COUNTY FIELD,KIMBREL OIL CORPORATION,462131,RICE,O,04356,13,48330688,279
02,BEE,PLUMMER-WILCOX (RECKLAW),ALLTEX OPERATING COMPANY,015056,"ERP, W. E.",G,043611,5,02500491,279
04,WEBB,LAS PINTAS (HIRSCH SD.),"LAS PINTAS PRODUCTION, INC.",487616,SAUCEDO,G,043703,1,47904952,87
03,CHAMBERS,TURTLE BAY,OMEGA FUEL OP. CO.,622642,"COOPER, WILLIAM HEIRS",O,04388,4D,07101110,279
03,CHAMBERS,TURTLE BAY,OMEGA FUEL OP. CO.,622642,"COOPER, WILLIAM HEIRS",O,04388,9,07130791,279
03,CHAMBERS,TURTLE BAY,OMEGA FUEL OP. CO.,622642,"MIDDLETON, A. D.",O,04390,1 A,07131839,279
03,CHAMBERS,TURTLE BAY,LIPPINCOTT INVESTMENTS,502100,CHAMBERS,O,04395,3,07181096,279
03,CHAMBERS,TURTLE BAY,LIPPINCOTT INVESTMENTS,502100,CHAMBERS,O,04395,7,07101152,279
10,HUTCHINSON,PANHANDLE HUTCHINSON COUNTY FLD.,"ENID OPERATING, INC.",252759,WILLIAM,O,04397,6,23331542,70
10,HUTCHINSON,PANHANDLE HUTCHINSON COUNTY FLD.,"ENID OPERATING, INC.",252759,WILLIAM,O,04397,1,23330581,70
10,HUTCHINSON,PANHANDLE HUTCHINSON COUNTY FLD.,"ENID OPERATING, INC.",252759,WILLIAM,O,04397,4,23330973,70
10,HUTCHINSON,PANHANDLE HUTCHINSON COUNTY FLD.,"ENID OPERATING, INC.",252759,WILLIAM,O,04397,5,23330972,70
10,WHEELER,"PANHANDLE, EAST",KIMBREL OIL CORPORATION,462131,LUMMUS,G,044356,1,48330061,131
10,GRAY,PANHANDLE GRAY COUNTY FIELD,DALF ENERGY LLC,197641,MACKIE,O,04436,2,17930684,50
10,GRAY,PANHANDLE GRAY COUNTY FIELD,DALF ENERGY LLC,197641,MACKIE,O,04436,3,17930693,50
10,GRAY,PANHANDLE GRAY COUNTY FIELD,DALF ENERGY LLC,197641,MACKIE,O,04436,5,17931251,50
10,GRAY,PANHANDLE GRAY COUNTY FIELD,DALF ENERGY LLC,197641,MACKIE,O,04436,6,17931250,50
02,GOLIAD,"CABEZA CREEK, S. (RECKLAW 7700)","APEX ENERGY, INC.",027424,FIRST NATIONAL BANK OF GOLIAD,G,044420,2,17501373,107
7C,IRION,NATHAN MILLER (CLEAR FORK 3825),"GANTER DEVELOPMENT, INC.",293935,"SUGG, ELA C.",O,04446,1,23510038,51
7C,IRION,NATHAN MILLER (CLEAR FORK 3825),"GANTER DEVELOPMENT, INC.",293935,"SUGG, ELA C.",O,04446,2 A,23510025,53
04,STARR,ZIM-RICABY (1400),MOMENTUM PRODUCTION CORP.,574329,"PARKS, W. S. ET AL",G,044467,5 T,42702922,225
7C,CROCKETT,"OZONA, NE. (CANYON SAND)",PATNO OIL & GAS COMPANY,643327,HENDERSON -C-,G,044695,1,10510999,52
01,CALDWELL,SALT FLAT,"EAGLE FORD OIL CO., INC.",238351,"HINDS, ADDIE -E-",O,04492,1E,05530509,208
10,HANSFORD,"HANSFORD (MORROW, LOWER)",PETRO-SMITH OPERATING LLC,660313,HART,G,044974,1,19580587,28
02,REFUGIO,MARY ELLEN OCONNOR (FS-1),"DOLPHIN PETROLEUM, LP",222226,"OCONNOR, M. E.",G,045119,21,39101852,63
02,CALHOUN,"POWDERHORN, SE. (MIOCENE C)","BEP OPERATING, LLC",066718,POWDERHORN CO.,G,045235,12,05701434,259
04,KLEBERG,"MURDOCK PASS, N.(MARGINULINA)",MODENA OPERATING LLC,573221,"MCCAMPBELL, DUNN, -A-",G,045249,4,27320184,97
7B,SHACKELFORD,ONETA (MARBLE FALLS),"ATWELL TECHNICAL SERVICES, INC.",036634,"TRICE, W. G., MRS.",G,045333,2 U,41730008,75
03,HARRIS,GOOSE CREEK,OTEX RESOURCES LLC,628135,"SHELTON, CHARLES M. FEE",O,04537,4,20106286,219
03,HARRIS,GOOSE CREEK,OTEX RESOURCES LLC,628135,"SHELTON, CHARLES M. FEE",O,04537,5,20106256,279
03,HARRIS,GOOSE CREEK,OTEX RESOURCES LLC,628135,"SHELTON, CHARLES M. FEE",O,04537,6,20106259,219
03,HARRIS,GOOSE CREEK,OTEX RESOURCES LLC,628135,"SHELTON, CHARLES M. FEE",O,04537,8,20106258,219
05,LEON,"RED OAK (FB-B, SUB-CLARKSVILLE)","ITALIAN-AMERICAN OIL CO., INC.",426984,"CADENHEAD, C. L.",G,045424,1,28900596,279
04,STARR,LOCKHART (3700),RESS PRODUCTION CO.,703465,"GUERRA, H. P., ET AL",G,045455,2VT,42720004,279
06,HARRISON,LONGWOOD (GOODLAND LIME),"BENCO OPERATING, INC.",064107,"HADDAD, GEORGE",O,04547,1,20380296,279
06,HARRISON,LONGWOOD (GOODLAND LIME),"BENCO OPERATING, INC.",064107,"HADDAD, GEORGE",O,04547,3,20300615,279
06,HARRISON,LONGWOOD (GOODLAND LIME),"BENCO OPERATING, INC.",064107,"HADDAD, GEORGE",O,04547,4,20300616,279
06,HARRISON,LONGWOOD (GOODLAND LIME),"BENCO OPERATING, INC.",064107,"HADDAD, GEORGE",O,04547,5,20300617,279
06,HARRISON,LONGWOOD (GOODLAND LIME),"BENCO OPERATING, INC.",064107,"HADDAD, GEORGE",O,04547,6,20300618,279
06,HARRISON,LONGWOOD (GOODLAND LIME),"BENCO OPERATING, INC.",064107,"HADDAD, GEORGE",O,04547,7,20300614,279
02,LIVE OAK,ELMS (PETTUS),WEEK-END OIL COMPANY,905005,REAGAN OIL UNIT I,O,04549,1,29780294,279
03,MATGRDA IS-LB,COVE (ME ZONE),BLACK ELK ENERGY OFFSHORE OP LLC,073161,TEXAS GULF 57686,G,045562,5,70300048,279
06,HARRISON,LONGWOOD (GOODLAND LIME),"SHWJ OIL & GAS CO., INC.",779245,BOOKOUT,O,04563,2,20300719,190
06,HARRISON,LONGWOOD (GOODLAND LIME),"SHWJ OIL & GAS CO., INC.",779245,BOOKOUT,O,04563,3,20300720,190
06,HARRISON,LONGWOOD (GOODLAND LIME),"SHWJ OIL & GAS CO., INC.",779245,BOOKOUT,O,04563,4,20300721,190
06,HARRISON,LONGWOOD (GOODLAND LIME),"SHWJ OIL & GAS CO., INC.",779245,BOOKOUT,O,04563,5,20300722,190
06,HARRISON,LONGWOOD (GOODLAND LIME),"SHWJ OIL & GAS CO., INC.",779245,BOOKOUT,O,04563,6,20300723,190
10,GRAY,PANHANDLE GRAY COUNTY FIELD,PETRO HALEY,660062,EAKIN -A-,O,04567,1,17930767,148
10,GRAY,PANHANDLE GRAY COUNTY FIELD,PETRO HALEY,660062,EAKIN -A-,O,04567,3,17930979,148
10,GRAY,PANHANDLE GRAY COUNTY FIELD,PETRO HALEY,660062,EAKIN -A-,O,04567,4,17930978,279
10,GRAY,PANHANDLE GRAY COUNTY FIELD,PETRO HALEY,660062,EAKIN -A-,O,04567,5W,17931516,118
04,KLEBERG,"SPRINT, S. (FRIO A)",MODENA OPERATING LLC,573221,SOUTH SPRINT STATE GAS UNIT #1,G,046021,1,27320178,236
7B,SHACKELFORD,CLAUSELL (MF CONGL),"ATWELL TECHNICAL SERVICES, INC.",036634,CLAUSELL-LONG-575,G,046151,2 U,41730036,61
06,WOOD,MIDWAY LAKE,A&D OPERATING,000691,MIDWAY LAKE UNIT,O,04624,805WS,49980435,279
02,JACKSON,LOLITA (5700 STRAY),PACE PRODUCTION CO.,631757,L. RANCH O/A,O,04632,4,23980893,279
01,LA SALLE,ENCINAL (5800),"TUCKER PETROLEUM, INC.",872495,"SCHLETZE, A. E.",G,046407,3,28330016,108
03,JEFFERSON,"ANGELINA (13,000)",PHOENIX OIL FIELD EQUIPMENT CO.,664142,BELCO FEE,G,046442,1,24530016,279
02,GOLIAD,WILHELM (2180),LOW-END OIL LLC,510360,"FRIEDRICKS, O. J.",G,046504,1,17530015,279
